bridge_id,missing_zendesk_ticket_id,fieldbeat_task_id,task_type,state,client_key,created_at,link_method
639161|1636,639161,1636,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-09-23T16:27:48.844Z,fieldbeat_report_ticket_number
575784|1637,575784,1637,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-09-23T21:50:41.669Z,fieldbeat_report_ticket_number
777777|1638,777777,1638,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-09-24T00:05:11.803Z,fieldbeat_report_ticket_number
620100|1640,620100,1640,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-09-27T01:10:56.622Z,fieldbeat_report_ticket_number
326647|1641,326647,1641,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-09-28T12:25:02.327Z,fieldbeat_report_ticket_number
9999|1642,9999,1642,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),2022-09-28T16:36:22.496Z,fieldbeat_report_ticket_number
536165|1645,536165,1645,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-09-29T11:43:46.632Z,fieldbeat_report_ticket_number
9999|1646,9999,1646,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-09-29T15:07:55.007Z,fieldbeat_report_ticket_number
129036|1648,129036,1648,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-09-30T00:29:12.079Z,fieldbeat_report_ticket_number
224161|1649,224161,1649,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2022-09-30T15:32:02.874Z,fieldbeat_report_ticket_number
129036|1654,129036,1654,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-10-04T16:23:27.717Z,fieldbeat_report_ticket_number
888917|1655,888917,1655,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-10-05T13:13:53.602Z,fieldbeat_report_ticket_number
804518|1657,804518,1657,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2022-10-05T23:41:31.474Z,fieldbeat_report_ticket_number
777777|1658,777777,1658,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-10-07T22:26:51.268Z,fieldbeat_report_ticket_number
0101|1659,0101,1659,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-10-11T18:16:11.780Z,fieldbeat_report_ticket_number
0101|1660,0101,1660,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-10-12T11:39:11.076Z,fieldbeat_report_ticket_number
292917|1667,292917,1667,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2022-10-13T17:41:18.555Z,fieldbeat_report_ticket_number
386771|1668,386771,1668,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-10-15T18:28:08.340Z,fieldbeat_report_ticket_number
596438|1669,596438,1669,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-10-16T18:06:48.854Z,fieldbeat_report_ticket_number
386771|1671,386771,1671,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-10-17T16:10:31.079Z,fieldbeat_report_ticket_number
692161|1672,692161,1672,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-10-17T22:27:03.330Z,fieldbeat_report_ticket_number
475039|1674,475039,1674,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-10-20T15:21:34.377Z,fieldbeat_report_ticket_number
596438|1675,596438,1675,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-10-21T00:57:24.526Z,fieldbeat_report_ticket_number
9999|1678,9999,1678,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-10-21T19:32:51.183Z,fieldbeat_report_ticket_number
9999|1679,9999,1679,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-10-21T21:36:45.057Z,fieldbeat_report_ticket_number
650403|1680,650403,1680,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-10-22T14:04:29.572Z,fieldbeat_report_ticket_number
475039|1681,475039,1681,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-10-24T12:19:24.035Z,fieldbeat_report_ticket_number
599484|1682,599484,1682,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-10-24T12:38:02.739Z,fieldbeat_report_ticket_number
236942|1691,236942,1691,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2022-10-28T14:41:11.413Z,fieldbeat_report_ticket_number
235361|1702,235361,1702,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-11-03T13:11:18.662Z,fieldbeat_report_ticket_number
236644|1704,236644,1704,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-11-03T13:19:28.843Z,fieldbeat_report_ticket_number
9999|1705,9999,1705,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-11-03T13:28:10.187Z,fieldbeat_report_ticket_number
523761|1709,523761,1709,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2022-11-07T15:13:55.708Z,fieldbeat_report_ticket_number
9999|1710,9999,1710,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-11-08T11:38:09.226Z,fieldbeat_report_ticket_number
879223|1714,879223,1714,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2022-11-10T12:36:19.853Z,fieldbeat_report_ticket_number
777777|1715,777777,1715,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|ACME,2022-11-10T16:17:09.849Z,fieldbeat_report_ticket_number
777777|1716,777777,1716,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|ACME,2022-11-10T16:17:09.849Z,fieldbeat_report_ticket_number
9999|1717,9999,1717,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2022-11-11T15:12:09.509Z,fieldbeat_report_ticket_number
777777|1724,777777,1724,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-11-14T11:40:47.766Z,fieldbeat_report_ticket_number
0101|1728,0101,1728,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-11-16T22:20:19.345Z,fieldbeat_report_ticket_number
0101|1729,0101,1729,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-11-16T22:39:19.244Z,fieldbeat_report_ticket_number
814601|1732,814601,1732,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-11-18T12:05:39.622Z,fieldbeat_report_ticket_number
9999|1734,9999,1734,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-11-18T20:46:11.226Z,fieldbeat_report_ticket_number
9999|1735,9999,1735,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-11-18T20:47:56.424Z,fieldbeat_report_ticket_number
0|1738,0,1738,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2022-11-21T12:32:22.429Z,fieldbeat_report_ticket_number
0000|1741,0000,1741,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-11-22T13:31:06.264Z,fieldbeat_report_ticket_number
0000|1742,0000,1742,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-11-22T15:34:05.409Z,fieldbeat_report_ticket_number
0000|1747,0000,1747,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-11-29T00:43:44.780Z,fieldbeat_report_ticket_number
0000|1748,0000,1748,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-11-29T12:10:46.538Z,fieldbeat_report_ticket_number
0000|1749,0000,1749,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-11-29T12:22:41.141Z,fieldbeat_report_ticket_number
307865|1751,307865,1751,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2022-12-01T13:06:00.018Z,fieldbeat_report_ticket_number
777777|1752,777777,1752,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-12-02T10:31:53.337Z,fieldbeat_report_ticket_number
0000|1754,0000,1754,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-12-02T18:25:15.833Z,fieldbeat_report_ticket_number
0000|1756,0000,1756,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-12-05T12:27:04.830Z,fieldbeat_report_ticket_number
0000|1757,0000,1757,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-12-05T17:00:51.645Z,fieldbeat_report_ticket_number
409561|1758,409561,1758,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-12-07T19:48:10.469Z,fieldbeat_report_ticket_number
0000|1763,0000,1763,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-12-12T14:25:33.381Z,fieldbeat_report_ticket_number
883797|1764,883797,1764,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2022-12-13T22:07:55.829Z,fieldbeat_report_ticket_number
444689|1767,444689,1767,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2022-12-15T15:04:19.931Z,fieldbeat_report_ticket_number
0000|1768,0000,1768,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-12-15T15:59:40.219Z,fieldbeat_report_ticket_number
287369|1770,287369,1770,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2022-12-19T19:56:02.180Z,fieldbeat_report_ticket_number
456444|1771,456444,1771,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-12-20T16:29:13.370Z,fieldbeat_report_ticket_number
793080|1772,793080,1772,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-12-20T16:35:46.985Z,fieldbeat_report_ticket_number
904418|1774,904418,1774,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-12-21T14:36:05.912Z,fieldbeat_report_ticket_number
9999|1778,9999,1778,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-12-26T20:54:22.003Z,fieldbeat_report_ticket_number
00001|1780,00001,1780,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-12-27T19:07:13.336Z,fieldbeat_report_ticket_number
000000|1781,000000,1781,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-12-28T15:53:59.313Z,fieldbeat_report_ticket_number
428746|1783,428746,1783,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-12-29T12:29:17.344Z,fieldbeat_report_ticket_number
136342|1784,136342,1784,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2022-12-29T14:00:48.240Z,fieldbeat_report_ticket_number
942847|1785,942847,1785,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-12-29T14:28:29.301Z,fieldbeat_report_ticket_number
000|1788,000,1788,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-01-04T08:57:08.686Z,fieldbeat_report_ticket_number
0001|1789,0001,1789,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-01-04T18:16:19.426Z,fieldbeat_report_ticket_number
0001|1792,0001,1792,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2023-01-05T18:25:31.423Z,fieldbeat_report_ticket_number
642619|1793,642619,1793,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2023-01-06T17:39:05.470Z,fieldbeat_report_ticket_number
777777|1795,777777,1795,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2023-01-09T14:44:27.103Z,fieldbeat_report_ticket_number
391499|1796,391499,1796,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-01-09T14:52:26.082Z,fieldbeat_report_ticket_number
856787|1797,856787,1797,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2023-01-10T01:20:42.928Z,fieldbeat_report_ticket_number
777777|1799,777777,1799,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-01-11T20:50:10.208Z,fieldbeat_report_ticket_number
260481|1801,260481,1801,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2023-01-12T12:36:41.696Z,fieldbeat_report_ticket_number
837833|1802,837833,1802,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2023-01-12T14:12:39.349Z,fieldbeat_report_ticket_number
323448|1803,323448,1803,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2023-01-12T19:34:00.587Z,fieldbeat_report_ticket_number
893689|1804,893689,1804,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2023-01-16T10:57:15.483Z,fieldbeat_report_ticket_number
0101|1806,0101,1806,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2023-01-19T11:57:57.491Z,fieldbeat_report_ticket_number
777777|1807,777777,1807,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2023-01-20T20:24:52.143Z,fieldbeat_report_ticket_number
0000|1808,0000,1808,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-01-20T22:01:49.720Z,fieldbeat_report_ticket_number
916830|1809,916830,1809,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-01-20T22:04:36.324Z,fieldbeat_report_ticket_number
0101|1810,0101,1810,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-01-20T22:19:21.825Z,fieldbeat_report_ticket_number
513749|1815,513749,1815,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2023-01-23T20:23:12.054Z,fieldbeat_report_ticket_number
9999|1818,9999,1818,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-01-25T14:16:24.110Z,fieldbeat_report_ticket_number
00001|1819,00001,1819,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2023-01-25T19:16:38.008Z,fieldbeat_report_ticket_number
0000|1822,0000,1822,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-01-28T15:00:17.297Z,fieldbeat_report_ticket_number
158251|1825,158251,1825,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-02-02T12:31:26.653Z,fieldbeat_report_ticket_number
777777|1828,777777,1828,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2023-02-03T12:09:16.792Z,fieldbeat_report_ticket_number
9999|1829,9999,1829,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2023-02-03T17:18:47.191Z,fieldbeat_report_ticket_number
9999|1841,9999,1841,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2023-02-13T22:13:12.625Z,fieldbeat_report_ticket_number
555|1842,555,1842,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|ACME,2023-02-15T18:00:34.489Z,fieldbeat_report_ticket_number
777777|1853,777777,1853,,FINISHED,FIELD_BEAT_CLIENT||SERVICIO DE SALUD DE MAGALLANES,2023-02-22T13:25:20.825Z,fieldbeat_report_ticket_number
534360|1855,534360,1855,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2023-02-22T21:25:43.111Z,fieldbeat_report_ticket_number
866043|1859,866043,1859,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2023-02-24T19:36:26.612Z,fieldbeat_report_ticket_number
596917|1861,596917,1861,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-02-28T15:25:52.337Z,fieldbeat_report_ticket_number
387287|1862,387287,1862,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2023-03-01T12:10:07.936Z,fieldbeat_report_ticket_number
9999|1872,9999,1872,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2023-03-10T20:44:23.290Z,fieldbeat_report_ticket_number
9999|1873,9999,1873,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2023-03-10T20:46:38.896Z,fieldbeat_report_ticket_number
154919|1874,154919,1874,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2023-03-10T22:39:47.191Z,fieldbeat_report_ticket_number
0000|1875,0000,1875,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-03-13T14:25:09.419Z,fieldbeat_report_ticket_number
165181|1876,165181,1876,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-03-13T18:54:19.580Z,fieldbeat_report_ticket_number
777777|1878,777777,1878,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2023-03-16T18:38:48.503Z,fieldbeat_report_ticket_number
777777|1879,777777,1879,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2023-03-16T18:38:48.503Z,fieldbeat_report_ticket_number
566974|1882,566974,1882,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-03-17T19:33:22.731Z,fieldbeat_report_ticket_number
777777|1883,777777,1883,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2023-03-17T19:34:22.295Z,fieldbeat_report_ticket_number
0101|1885,0101,1885,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),2023-03-22T19:21:58.310Z,fieldbeat_report_ticket_number
45|1891,45,1891,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|ACME,2023-03-23T17:04:00.374Z,fieldbeat_report_ticket_number
45|1893,45,1893,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|ACME,2023-03-23T17:09:36.700Z,fieldbeat_report_ticket_number
0000|1894,0000,1894,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-03-23T19:42:01.343Z,fieldbeat_report_ticket_number
693481|1895,693481,1895,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2023-03-23T23:06:10.295Z,fieldbeat_report_ticket_number
777777|1900,777777,1900,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-03-27T13:28:25.418Z,fieldbeat_report_ticket_number
9999|1902,9999,1902,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2023-03-29T19:43:45.178Z,fieldbeat_report_ticket_number
455697|1903,455697,1903,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2023-03-30T13:01:54.328Z,fieldbeat_report_ticket_number
603295|1906,603295,1906,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2023-03-30T18:14:06.836Z,fieldbeat_report_ticket_number
544858|1907,544858,1907,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-03-31T15:28:42.781Z,fieldbeat_report_ticket_number
001|1908,001,1908,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2023-03-31T20:07:49.769Z,fieldbeat_report_ticket_number
506915|1909,506915,1909,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2023-04-03T18:33:56.517Z,fieldbeat_report_ticket_number
985059|1910,985059,1910,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2023-04-04T18:01:12.640Z,fieldbeat_report_ticket_number
910599|1913,910599,1913,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2023-04-05T23:33:26.018Z,fieldbeat_report_ticket_number
234313|1915,234313,1915,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2023-04-10T14:26:40.622Z,fieldbeat_report_ticket_number
0000|1918,0000,1918,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,2023-04-11T14:44:27.355Z,fieldbeat_report_ticket_number
