equipment_internal_id,client_name,dolibarr_ref,dolibarr_label,first_observed_event_date,last_observed_event_date,observed_event_count,valid_interval_count,avg_interval_days,median_interval_days,selected_model,model_family,model_reason,estimated_life_days,estimated_life_months,estimated_life_p10_days,estimated_life_p50_days,estimated_life_p90_days,credible_interval_low_days,credible_interval_high_days,machine_weight,cohort_weight,cohort_source,n_events,n_intervals,n_censored_observations,replacement_rate_per_year,manufacturer_life_months,manufacturer_life_source,observed_vs_manufacturer_ratio,predicted_next_replacement_date,prediction_status,comparison_to_manufacturer,model_confidence_score,model_confidence_label,model_confidence_factors,statistical_notes,estimate_status,lifecycle_confidence_score,lifecycle_confidence_label,lifecycle_confidence_factors,min_interval_days,max_interval_days,stddev_interval_days,p25_interval_days,p75_interval_days,estimated_life_method,after_hours_ratio,notes
Linac-154325,HOSPITAL CARLOS VAN BUREN (SSVSA),1551103,"MOD KIT, DISC SPRING GANTRY (fco)",2024-04-18T23:00:00.000Z,2024-04-18T23:00:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Linac-109256,UC CHRISTUS - SCA,8010-00059-6,TPUS AUTOSCAN PROBE (Clarity),2024-04-23T20:30:00.000Z,2024-04-23T20:30:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0.25,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
INC-INFINITY01,Instituto Nacional del Cáncer (INC),1554784,Camera cable,2024-05-07T15:53:00.000Z,2024-05-07T15:53:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
APOTECA-CHEMO,FUNDACION ARTURO LOPEZ PEREZ,128338,Air filter 519 (EN1822-1 Class H14),2024-05-09T12:30:00.000Z,2024-05-09T12:30:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
APOTECA-CHEMO,FUNDACION ARTURO LOPEZ PEREZ,2455263,Filter Bag with elastic corde for fixing filter bag,2024-05-09T12:30:00.000Z,2024-05-09T12:30:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
APOTECA-CHEMO,FUNDACION ARTURO LOPEZ PEREZ,129530,Elastic belt for air filter,2024-05-09T12:30:00.000Z,2024-05-09T12:30:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Linac-109256,UC CHRISTUS - SCA,45133308244,"Cable, Varian IPCU to Varian ion pump",2024-05-17T16:31:00.000Z,2024-05-17T16:31:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Linac-109374,UC CHRISTUS - CECA,1011030,"Lens, Collimator",2024-05-17T20:39:00.000Z,2024-05-17T20:39:00.000Z,1,0,,,NONE,INSUFFICIENT_DATA,Un solo evento observado y sin cohorte disponible - sin base estadística suficiente para estimar vida útil.,,,,,,,,,,,1,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,6,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0.08,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Linac-109374,UC CHRISTUS - CECA,1557545,"Camera, DX9",2024-05-17T20:39:00.000Z,2024-05-17T20:39:00.000Z,1,0,,158.78,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",158.78,5.22,,158.78,,,,0,1,same_client_same_part,1,0,0,2.3,,NO_DATA,,2024-10-23T15:22:12.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,0.08,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Linac-109374,UC CHRISTUS - CECA,1565836,"KIT, SPARES, DLG BRAKE",2024-05-17T20:39:00.000Z,2024-05-17T20:39:00.000Z,1,0,,143.74,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",143.74,4.72,,143.74,,,,0,1,same_client_same_part,1,0,0,2.54,,NO_DATA,,2024-10-08T14:24:36.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,0.08,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Linac-109256,UC CHRISTUS - SCA,1010848,"Mirror assembly, optics (Agility)",2024-05-17T20:00:00.000Z,2024-05-17T20:00:00.000Z,1,0,,350.86,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",350.86,11.53,,350.86,,,,0,1,same_client_same_part,1,0,0,1.04,,NO_DATA,,2025-05-03T16:38:24.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,0,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
Linac-109256,UC CHRISTUS - SCA,4513316442101T,"Potentiometer, 20k, 10 turns Coarse/Check",2024-05-22T22:00:00.000Z,2024-05-22T22:00:00.000Z,1,0,,301.18,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",301.18,9.89,,301.18,,,,0,1,same_client_same_part,1,0,0,1.21,,NO_DATA,,2025-03-20T02:19:12.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,0.75,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
INC-INFINITY01,Instituto Nacional del Cáncer (INC),45133411846,"CABLE ASSY, PL5 TO SK5A",2024-05-31T00:49:00.000Z,2024-05-31T00:49:00.000Z,1,0,,222.83,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",222.83,7.32,,222.83,,,,0,1,same_client_same_part,1,0,0,1.64,,NO_DATA,,2025-01-08T20:44:12.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,7,Insuficiente,0 intervalo(s) válidos (+0) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,7,Insuficiente,0 intervalo(s) válidos (+0) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
INC-INFINITY01,Instituto Nacional del Cáncer (INC),4513341220301G,"CABLE, T-GUARD AND LAT MOTOR",2024-05-31T00:49:00.000Z,2024-05-31T00:49:00.000Z,1,0,,327.54,EMPIRICAL_BAYES_SHRINKAGE,BORROWED_COHORT_ESTIMATE,"Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",327.54,10.76,,327.54,,,,0,1,same_client_same_part,1,0,0,1.12,,NO_DATA,,2025-04-23T13:46:36.000Z,BORROWED_COHORT_ESTIMATE,NO_MANUFACTURER_DATA,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,BORROWED_COHORT_ESTIMATE,11,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | sin cobertura calculable (+0) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo BORROWED_COHORT_ESTIMATE (+1) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | estimación prestada de cohorte (-8),,,,,,EMPIRICAL_BAYES_SHRINKAGE,1,Solo un evento observado para esta combinación - no se puede estimar vida útil todavía sin cohorte.
