client_name,dolibarr_ref,dolibarr_label,first_observed_event_date,last_observed_event_date,observed_event_count,valid_interval_count,avg_interval_days,median_interval_days,selected_model,model_family,model_reason,estimated_life_days,estimated_life_months,estimated_life_p10_days,estimated_life_p50_days,estimated_life_p90_days,credible_interval_low_days,credible_interval_high_days,machine_weight,cohort_weight,cohort_source,n_events,n_intervals,n_censored_observations,replacement_rate_per_year,manufacturer_life_months,manufacturer_life_source,observed_vs_manufacturer_ratio,predicted_next_replacement_date,prediction_status,comparison_to_manufacturer,model_confidence_score,model_confidence_label,model_confidence_factors,statistical_notes,estimate_status,lifecycle_confidence_score,lifecycle_confidence_label,lifecycle_confidence_factors,min_interval_days,max_interval_days,stddev_interval_days,p25_interval_days,p75_interval_days,estimated_life_method,after_hours_ratio,notes
UC CHRISTUS - CECA,1556287,"KIT, SPARES, DIAPHRAGM BRAKE",2023-08-25T13:00:00.000Z,2025-02-05T21:09:00.000Z,5,3,210.33,142.87,BAYESIAN_WEIBULL_GRID,DIRECT_HISTORY_ENOUGH,Suficiente historial propio (n=3 intervalos): se ajustó un Weibull bayesiano estable.,142.87,4.69,12.26,142.87,628.6,12.26,628.6,,,,5,3,0,2.56,,NO_DATA,,2025-06-28T18:01:48.000Z,DIRECT_HISTORY_ENOUGH,NO_MANUFACTURER_DATA,68,Media,3 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 17 meses de cobertura (+8) | coeficiente de variación 1.32 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),"Grid 60x120 (shape x scale), 3 intervalo(s) usados, prior centrado en 161 días (moderate).",DIRECT_HISTORY_ENOUGH,68,Media,3 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 17 meses de cobertura (+8) | coeficiente de variación 1.32 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),31,530,,,,BAYESIAN_WEIBULL_GRID,0.29,
Instituto Nacional del Cáncer (INC),1564298,Diaphragm/DLG PCB,2023-10-06T14:06:00.000Z,2026-06-05T21:04:00.000Z,5,3,176.33,169.03,BAYESIAN_WEIBULL_GRID,DIRECT_HISTORY_ENOUGH,Suficiente historial propio (n=3 intervalos): se ajustó un Weibull bayesiano estable.,169.03,5.55,40.01,169.03,387.46,40.01,387.46,,,,5,3,0,2.16,,NO_DATA,,2026-11-21T21:47:12.000Z,DIRECT_HISTORY_ENOUGH,NO_MANUFACTURER_DATA,72,Media,3 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 32 meses de cobertura (+12) | coeficiente de variación 0.73 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),"Grid 60x120 (shape x scale), 3 intervalo(s) usados, prior centrado en 144 días (moderate).",DIRECT_HISTORY_ENOUGH,72,Media,3 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 32 meses de cobertura (+12) | coeficiente de variación 0.73 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),88,325,,,,BAYESIAN_WEIBULL_GRID,0.19,
UC CHRISTUS - SCA,1564298,Diaphragm/DLG PCB,2024-07-12T15:23:00.000Z,2026-04-28T20:45:00.000Z,5,4,163.75,104.54,BAYESIAN_WEIBULL_GRID,DIRECT_HISTORY_ENOUGH,Suficiente historial propio (n=4 intervalos): se ajustó un Weibull bayesiano estable.,104.54,3.43,7.55,104.54,531.61,7.55,531.61,,,,5,4,0,3.49,,NO_DATA,,2026-08-11T09:42:36.000Z,DIRECT_HISTORY_ENOUGH,NO_MANUFACTURER_DATA,68,Media,4 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 22 meses de cobertura (+8) | coeficiente de variación 0.83 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=4 intervalos (<10) (-10),"Grid 60x120 (shape x scale), 4 intervalo(s) usados, prior centrado en 144 días (moderate).",DIRECT_HISTORY_ENOUGH,68,Media,4 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 22 meses de cobertura (+8) | coeficiente de variación 0.83 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=4 intervalos (<10) (-10),1,333,,,,BAYESIAN_WEIBULL_GRID,0.52,
FUNDACION ARTURO LOPEZ PEREZ,1016476,Leaf motor spares kit,2019-03-16T11:00:00.000Z,2020-11-05T08:40:00.000Z,4,2,256,186.04285714285714,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 29% de historial propio (n=2) y 71% de historial de cohorte (same_part_global).,186.04,6.11,,186.04285714285714,,,,0.286,0.714,same_part_global,4,2,0,1.96,,NO_DATA,,2021-05-10T09:37:36.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,36,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 20 meses de cobertura (+8) | coeficiente de variación 1.12 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,LOW_N_SHRINKAGE,36,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 20 meses de cobertura (+8) | coeficiente de variación 1.12 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),54,458,,,,EMPIRICAL_BAYES_SHRINKAGE,0.68,
CLINICA ALEMANA DE SANTIAGO,45133304800,SL ELECTRON GUN ASSY,2019-06-21T15:00:00.000Z,2023-09-29T18:00:00.000Z,4,2,780.5,527.2714285714286,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 29% de historial propio (n=2) y 71% de historial de cohorte (same_part_global).,527.27,17.32,,527.2714285714286,,,,0.286,0.714,same_part_global,4,2,0,0.69,,NO_DATA,,2025-03-10T00:28:48.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,44,Baja,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 51 meses de cobertura (+12) | coeficiente de variación 0.46 (+6) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,LOW_N_SHRINKAGE,44,Baja,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 51 meses de cobertura (+12) | coeficiente de variación 0.46 (+6) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),525,1036,,,,EMPIRICAL_BAYES_SHRINKAGE,0.18,
UC CHRISTUS - CECA,1018265_proveedor_local,"Proveedor Local, FRU MOTOR BRUSH SET (ELECTROCRAFT)",2020-04-18T12:00:00.000Z,2024-07-23T23:35:00.000Z,4,3,519,491.13,BAYESIAN_WEIBULL_GRID,DIRECT_HISTORY_ENOUGH,Suficiente historial propio (n=3 intervalos): se ajustó un Weibull bayesiano estable.,491.13,16.13,117.2,491.13,1105.75,117.2,1105.75,,,,4,3,0,0.74,,NO_DATA,,2025-11-27T02:42:12.000Z,DIRECT_HISTORY_ENOUGH,NO_MANUFACTURER_DATA,72,Media,3 intervalo(s) válidos (+10) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 51 meses de cobertura (+12) | coeficiente de variación 0.69 (+6) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),"Grid 60x120 (shape x scale), 3 intervalo(s) usados, prior centrado en 398 días (moderate).",DIRECT_HISTORY_ENOUGH,72,Media,3 intervalo(s) válidos (+10) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 51 meses de cobertura (+12) | coeficiente de variación 0.69 (+6) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),163,877,,,,BAYESIAN_WEIBULL_GRID,0.79,
CLÍNICA SANATORIO ALEMÁN (ONCORAD),4714201102,MAGNETRON MG5193,2020-07-31T13:01:00.000Z,2025-07-25T12:30:00.000Z,4,3,606.67,498.9,BAYESIAN_WEIBULL_GRID,DIRECT_HISTORY_ENOUGH,Suficiente historial propio (n=3 intervalos): se ajustó un Weibull bayesiano estable.,498.9,16.39,67.73,498.9,1587.21,67.73,1587.21,,,,4,3,0,0.73,,NO_DATA,,2026-12-06T10:06:00.000Z,DIRECT_HISTORY_ENOUGH,NO_MANUFACTURER_DATA,72,Media,3 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 60 meses de cobertura (+12) | coeficiente de variación 0.80 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),"Grid 60x120 (shape x scale), 3 intervalo(s) usados, prior centrado en 523 días (moderate).",DIRECT_HISTORY_ENOUGH,72,Media,3 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 60 meses de cobertura (+12) | coeficiente de variación 0.80 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),56,965,,,,BAYESIAN_WEIBULL_GRID,0,
FUNDACION ARTURO LOPEZ PEREZ,1006737_usado,SIB PCB,2020-11-06T11:30:00.000Z,2023-02-02T12:29:00.000Z,4,3,272.67,170.48,BAYESIAN_WEIBULL_GRID,DIRECT_HISTORY_ENOUGH,Suficiente historial propio (n=3 intervalos): se ajustó un Weibull bayesiano estable.,170.48,5.6,10.72,170.48,969.14,10.72,969.14,,,,4,3,0,2.14,,NO_DATA,,2023-07-23T00:00:12.000Z,DIRECT_HISTORY_ENOUGH,NO_MANUFACTURER_DATA,68,Media,3 intervalo(s) válidos (+10) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 27 meses de cobertura (+12) | coeficiente de variación 0.86 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),"Grid 60x120 (shape x scale), 3 intervalo(s) usados, prior centrado en 256 días (moderate).",DIRECT_HISTORY_ENOUGH,68,Media,3 intervalo(s) válidos (+10) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 27 meses de cobertura (+12) | coeficiente de variación 0.86 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | STABLE (+8) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),2,426,,,,BAYESIAN_WEIBULL_GRID,0.19,
CLINICA ALEMANA DE SANTIAGO,4513316442301M,FILTER ELEMENT 5 MICRON,2020-12-18T21:00:00.000Z,2025-06-28T14:02:00.000Z,4,2,322.5,354.86428571428576,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 29% de historial propio (n=2) y 71% de historial de cohorte (same_part_global).,354.86,11.66,,354.86428571428576,,,,0.286,0.714,same_part_global,4,2,0,1.03,,NO_DATA,,2026-06-18T10:40:24.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,36,Insuficiente,2 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 54 meses de cobertura (+12) | coeficiente de variación 0.77 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,LOW_N_SHRINKAGE,36,Insuficiente,2 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 54 meses de cobertura (+12) | coeficiente de variación 0.77 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),147,498,,,,EMPIRICAL_BAYES_SHRINKAGE,0.68,
CLINICA ALEMANA DE SANTIAGO,1515098,ION PUMP - SPARE,2022-10-14T11:00:00.000Z,2026-04-20T14:30:00.000Z,4,2,642,434.4428571428572,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 29% de historial propio (n=2) y 71% de historial de cohorte (same_part_global).,434.44,14.27,,434.4428571428572,,,,0.286,0.714,same_part_global,4,2,0,0.84,,NO_DATA,,2027-06-29T01:03:36.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,44,Baja,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 42 meses de cobertura (+12) | coeficiente de variación 0.63 (+6) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,LOW_N_SHRINKAGE,44,Baja,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 42 meses de cobertura (+12) | coeficiente de variación 0.63 (+6) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),357,927,,,,EMPIRICAL_BAYES_SHRINKAGE,0.13,
HOSPITAL CARLOS VAN BUREN (SSVSA),1016476,Leaf motor spares kit,2024-01-22T03:00:00.000Z,2026-04-14T10:00:00.000Z,4,3,271.33,22,MEDIAN_INTERVAL,DIRECT_HISTORY_ENOUGH,"Suficiente historial propio (n=3), pero el ajuste Weibull no fue estable (posterior en el borde del grid) - se usa la mediana empírica.",22,0.72,10.8,22,631.6,10.8,631.6,,,,4,3,0,16.6,,NO_DATA,,2026-05-06T10:00:00.000Z,DIRECT_HISTORY_ENOUGH,NO_MANUFACTURER_DATA,68,Media,3 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 27 meses de cobertura (+12) | coeficiente de variación 1.64 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),,DIRECT_HISTORY_ENOUGH,68,Media,3 intervalo(s) válidos (+10) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 27 meses de cobertura (+12) | coeficiente de variación 1.64 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo DIRECT_HISTORY_ENOUGH (+6) | n=3 intervalos (<10) (-10),8,784,,,,MEDIAN_INTERVAL,0.67,
UC CHRISTUS - CECA,1024939,"ASSY, 40X40X10MM FAN, HEATSINK",2024-04-30T17:00:00.000Z,2026-02-26T11:06:00.000Z,4,2,333.5,340.48571428571427,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 29% de historial propio (n=2) y 71% de historial de cohorte (same_part_global).,340.49,11.19,,340.48571428571427,,,,0.286,0.714,same_part_global,4,2,0,1.07,,NO_DATA,,2027-02-01T22:51:36.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,44,Baja,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 22 meses de cobertura (+8) | coeficiente de variación 0.05 (+10) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,LOW_N_SHRINKAGE,44,Baja,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 22 meses de cobertura (+8) | coeficiente de variación 0.05 (+10) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),321,346,,,,EMPIRICAL_BAYES_SHRINKAGE,0.39,
UC CHRISTUS - CECA,1565768,"(CCU) PCB ASSY, CAM CID8726DX9 AGI",2024-05-17T20:39:00.000Z,2026-06-30T20:03:00.000Z,4,2,387,226.81428571428572,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 29% de historial propio (n=2) y 71% de historial de cohorte (same_part_global).,226.81,7.45,,226.81428571428572,,,,0.286,0.714,same_part_global,4,2,0,1.61,,NO_DATA,,2027-02-12T15:29:24.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,40,Baja,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 25 meses de cobertura (+12) | coeficiente de variación 1.29 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,LOW_N_SHRINKAGE,40,Baja,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 25 meses de cobertura (+12) | coeficiente de variación 1.29 (+2) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),33,741,,,,EMPIRICAL_BAYES_SHRINKAGE,0.16,
FUNDACION ARTURO LOPEZ PEREZ,653950,HP 146GB 15K 6G SFF SAS SC HDD,2018-11-24T11:00:00.000Z,2018-12-15T13:00:46.951Z,3,1,21,83.98333333333333,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,83.98,2.76,,83.98333333333333,,,,0.167,0.833,same_part_global,3,1,0,4.35,,NO_DATA,,2019-03-09T12:31:58.951Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,11,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación multi (+5) | 1 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20) | asociación desde task con múltiples equipos (-8),,LOW_N_SHRINKAGE,11,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación multi (+5) | 1 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20) | asociación desde task con múltiples equipos (-8),21,21,,,,EMPIRICAL_BAYES_SHRINKAGE,1,
CLINICA ALEMANA DE SANTIAGO,45133165177,THYRATRON e2v CX1154L,2019-02-22T16:00:00.000Z,2024-11-25T15:23:00.000Z,3,1,2103,558.15,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,558.15,18.34,,558.15,,,,0.167,0.833,same_part_global,3,1,0,0.65,,NO_DATA,,2026-06-06T18:59:00.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,38,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 69 meses de cobertura (+12) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,38,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 69 meses de cobertura (+12) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),2103,2103,,,,EMPIRICAL_BAYES_SHRINKAGE,0.12,
FUNDACION ARTURO LOPEZ PEREZ,45133165177,THYRATRON e2v CX1154L,2019-01-29T23:00:00.000Z,2023-10-30T13:00:00.000Z,3,1,416,276.98333333333335,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,276.98,9.1,,276.98333333333335,,,,0.167,0.833,same_part_global,3,1,0,1.32,,NO_DATA,,2024-08-02T12:31:12.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,38,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 57 meses de cobertura (+12) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,38,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 57 meses de cobertura (+12) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),416,416,,,,EMPIRICAL_BAYES_SHRINKAGE,0.58,
