task_equipment_id,fieldbeat_task_id,equipment_uuid,equipment_internal_id,extracted_at
899|99471dac-02f2-4be3-b6cd-0ca2f0f1d383|APOTECA-PS,899,99471dac-02f2-4be3-b6cd-0ca2f0f1d383,APOTECA-PS,2026-07-27T07:34:27.482Z
900|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,900,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
901|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,901,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
902|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,902,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
903|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,903,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
884|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,884,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
885|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,885,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
886|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,886,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
887|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,887,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
888|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,888,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
891|3e5f26be-284b-4a99-a5b4-21dbef17daa0|Linac-151238,891,3e5f26be-284b-4a99-a5b4-21dbef17daa0,Linac-151238,2026-07-27T07:34:27.482Z
905|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,905,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
906|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,906,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
907|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,907,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
908|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,908,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
909|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,909,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
912|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,912,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
913|24174a40-8e5e-4df7-9bfa-61b92b89337e|TPS-CAS,913,24174a40-8e5e-4df7-9bfa-61b92b89337e,TPS-CAS,2026-07-27T07:34:27.482Z
915|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,915,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
916|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,916,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
917|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,917,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
918|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,918,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
921|99471dac-02f2-4be3-b6cd-0ca2f0f1d383|APOTECA-PS,921,99471dac-02f2-4be3-b6cd-0ca2f0f1d383,APOTECA-PS,2026-07-27T07:34:27.482Z
922|99471dac-02f2-4be3-b6cd-0ca2f0f1d383|APOTECA-PS,922,99471dac-02f2-4be3-b6cd-0ca2f0f1d383,APOTECA-PS,2026-07-27T07:34:27.482Z
924|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,924,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
925|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,925,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
926|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,926,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
927|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,927,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
930|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,930,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
931|28f051f1-9b4c-44d2-907b-3c4eb46280c7|HDR-FT07026,931,28f051f1-9b4c-44d2-907b-3c4eb46280c7,HDR-FT07026,2026-07-27T07:34:27.482Z
932|dbe9605b-e77d-48dc-b6bf-412f8857866e|2286,932,dbe9605b-e77d-48dc-b6bf-412f8857866e,2286,2026-07-27T07:34:27.482Z
933|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,933,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
934|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,934,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
940|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,940,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
941|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,941,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
942|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,942,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
946|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,946,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
947|45f0341d-0583-44f2-85e9-19a9a09905dc|PANASONIC-ISP,947,45f0341d-0583-44f2-85e9-19a9a09905dc,PANASONIC-ISP,2026-07-27T07:34:27.482Z
948|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,948,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
950|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,950,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
962|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,962,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
963|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,963,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
964|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,964,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
966|3e5f26be-284b-4a99-a5b4-21dbef17daa0|Linac-151238,966,3e5f26be-284b-4a99-a5b4-21dbef17daa0,Linac-151238,2026-07-27T07:34:27.482Z
967|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,967,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
968|99471dac-02f2-4be3-b6cd-0ca2f0f1d383|APOTECA-PS,968,99471dac-02f2-4be3-b6cd-0ca2f0f1d383,APOTECA-PS,2026-07-27T07:34:27.482Z
970|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,970,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
971|c6454d79-5d62-4b29-9320-d1f8bcf38345|OIS-UC,971,c6454d79-5d62-4b29-9320-d1f8bcf38345,OIS-UC,2026-07-27T07:34:27.482Z
972|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,972,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
973|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,973,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
975|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,975,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
976|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,976,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
977|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,977,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
979|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,979,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
980|db404b6d-d8df-4035-a2fc-0c17c30cee82|Linac-105277,980,db404b6d-d8df-4035-a2fc-0c17c30cee82,Linac-105277,2026-07-27T07:34:27.482Z
981|db404b6d-d8df-4035-a2fc-0c17c30cee82|Linac-105277,981,db404b6d-d8df-4035-a2fc-0c17c30cee82,Linac-105277,2026-07-27T07:34:27.482Z
982|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,982,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
983|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,983,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
984|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,984,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
985|8aedc5fd-0ea3-46ad-997c-25716de85bf8|Linac-201073,985,8aedc5fd-0ea3-46ad-997c-25716de85bf8,Linac-201073,2026-07-27T07:34:27.482Z
986|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,986,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
987|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,987,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
988|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,988,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
989|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,989,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
990|f5dce296-2510-4bcf-8fc8-01c1ece7268e|LIAC-FALP,990,f5dce296-2510-4bcf-8fc8-01c1ece7268e,LIAC-FALP,2026-07-27T07:34:27.482Z
991|f5dce296-2510-4bcf-8fc8-01c1ece7268e|LIAC-FALP,991,f5dce296-2510-4bcf-8fc8-01c1ece7268e,LIAC-FALP,2026-07-27T07:34:27.482Z
992|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,992,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
993|3e5f26be-284b-4a99-a5b4-21dbef17daa0|Linac-151238,993,3e5f26be-284b-4a99-a5b4-21dbef17daa0,Linac-151238,2026-07-27T07:34:27.482Z
996|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,996,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
997|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,997,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
998|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,998,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
999|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,999,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1000|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1000,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1001|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1001,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1002|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1002,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1003|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,1003,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
1004|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,1004,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
1005|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1005,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1006|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,1006,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
1009|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1009,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1010|28f051f1-9b4c-44d2-907b-3c4eb46280c7|HDR-FT07026,1010,28f051f1-9b4c-44d2-907b-3c4eb46280c7,HDR-FT07026,2026-07-27T07:34:27.482Z
1011|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1011,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1012|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1012,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1013|28f051f1-9b4c-44d2-907b-3c4eb46280c7|HDR-FT07026,1013,28f051f1-9b4c-44d2-907b-3c4eb46280c7,HDR-FT07026,2026-07-27T07:34:27.482Z
1014|28f051f1-9b4c-44d2-907b-3c4eb46280c7|HDR-FT07026,1014,28f051f1-9b4c-44d2-907b-3c4eb46280c7,HDR-FT07026,2026-07-27T07:34:27.482Z
1016|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,1016,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
1017|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1017,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
1018|8aedc5fd-0ea3-46ad-997c-25716de85bf8|Linac-201073,1018,8aedc5fd-0ea3-46ad-997c-25716de85bf8,Linac-201073,2026-07-27T07:34:27.482Z
1019|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1019,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1020|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1020,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1022|f4e55c45-46c5-44aa-92b9-ba60f9969b40|INC-INFINITY01,1022,f4e55c45-46c5-44aa-92b9-ba60f9969b40,INC-INFINITY01,2026-07-27T07:34:27.482Z
1023|45f0341d-0583-44f2-85e9-19a9a09905dc|PANASONIC-ISP,1023,45f0341d-0583-44f2-85e9-19a9a09905dc,PANASONIC-ISP,2026-07-27T07:34:27.482Z
1024|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1024,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1024|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1024,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1025|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1025,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1026|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1026,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1027|45f0341d-0583-44f2-85e9-19a9a09905dc|PANASONIC-ISP,1027,45f0341d-0583-44f2-85e9-19a9a09905dc,PANASONIC-ISP,2026-07-27T07:34:27.482Z
1028|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1028,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1029|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1029,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1030|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1030,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1032|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,1032,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
1034|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1034,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1035|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1035,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1036|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1036,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1037|99471dac-02f2-4be3-b6cd-0ca2f0f1d383|APOTECA-PS,1037,99471dac-02f2-4be3-b6cd-0ca2f0f1d383,APOTECA-PS,2026-07-27T07:34:27.482Z
1038|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1038,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
1039|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,1039,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
1040|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1040,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
1041|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,1041,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
1042|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1042,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1043|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1043,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1044|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1044,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1048|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,1048,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
1049|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,1049,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
1050|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,1050,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
1051|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,1051,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
1052|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,1052,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
1053|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1053,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1054|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1054,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1055|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1055,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1056|3e5f26be-284b-4a99-a5b4-21dbef17daa0|Linac-151238,1056,3e5f26be-284b-4a99-a5b4-21dbef17daa0,Linac-151238,2026-07-27T07:34:27.482Z
1057|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1057,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1058|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1058,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1059|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1059,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1060|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1060,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1061|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1061,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1066|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1066,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1067|c6454d79-5d62-4b29-9320-d1f8bcf38345|OIS-UC,1067,c6454d79-5d62-4b29-9320-d1f8bcf38345,OIS-UC,2026-07-27T07:34:27.482Z
1068|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1068,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
1069|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1069,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1072|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1072,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1073|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1073,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1074|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1074,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1075|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1075,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1076|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1076,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1077|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1077,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1078|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1078,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1079|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1079,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1081|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1081,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1082|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1082,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1083|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1083,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1085|45f0341d-0583-44f2-85e9-19a9a09905dc|PANASONIC-ISP,1085,45f0341d-0583-44f2-85e9-19a9a09905dc,PANASONIC-ISP,2026-07-27T07:34:27.482Z
1086|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1086,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1087|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1087,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1091|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1091,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1092|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,1092,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
1098|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1098,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1099|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1099,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1100|8569b998-f5a4-405d-8bcb-2fd208570906|LINAC-153038,1100,8569b998-f5a4-405d-8bcb-2fd208570906,LINAC-153038,2026-07-27T07:34:27.482Z
1101|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1101,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1102|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,1102,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
1103|565f60ac-7261-446e-a9bd-fbbaf0b78493|Linac-151673,1103,565f60ac-7261-446e-a9bd-fbbaf0b78493,Linac-151673,2026-07-27T07:34:27.482Z
1104|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,1104,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
1105|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,1105,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
